City,Country,Duration,Price,Airline,Airport,Depart,Return,Link,MinPrice,is_MinPrice,year_depart,month_depart,CityOrigin,minPrice,meanPrice,medianPrice,timestamp,is_smaller,difPrice,difPricePct
Tivat,Montenegro,435,320.9,easyJet,TIV,2023-08-23,2023-08-30,http://kayak.com/flights/OPO-TIV/2023-08-23/2023-08-30/,320.9,1.0,2023,8,OPO,322.42,526.1890697674419,469.21,2023-03-21 02:28:34,True,-1.5200000000000387,-0.47143477451772176
Ocrida,Macedónia do Norte,1460,280.79,Várias companhias aéreas,OHD,2023-03-24,2023-03-28,http://kayak.com/flights/OPO-OHD/2023-03-24/2023-03-28/,280.79,1.0,2023,3,OPO,282.12,282.12,282.12,2023-03-21 02:28:34,True,-1.329999999999984,-0.47143059690911104
Santa Barbara,Estados Unidos,2559,1074.64,American Airlines,SBA,2023-04-23,2023-04-30,http://kayak.com/flights/OPO-SBA/2023-04-23/2023-04-30/,1074.64,1.0,2023,4,OPO,1079.73,1079.73,1079.73,2023-03-21 02:28:34,True,-5.089999999999918,-0.4714141498337472
Asahikawa,Japão,2500,2533.6,Várias companhias aéreas,AKJ,2023-03-26,2023-04-02,http://kayak.com/flights/OPO-AKJ/2023-03-26/2023-04-02/,2533.6,1.0,2023,3,OPO,2545.6,2545.7366666666667,2545.6,2023-03-21 02:28:34,True,-12.0,-0.47140163419233194
Saint John's,Antígua e Barbuda,2799,1066.24,American Airlines,ANU,2023-12-02,2023-12-09,http://kayak.com/flights/OPO-ANU/2023-12-02/2023-12-09/,1066.24,1.0,2023,12,OPO,1071.29,1071.3466666666666,1071.29,2023-03-21 02:28:34,True,-5.0499999999999545,-0.4713943003295051
Nicósia,Chipre,1285,544.78,Turkish Airlines,ECN,2023-08-26,2023-09-02,http://kayak.com/flights/OPO-ECN/2023-08-26/2023-09-02/,544.78,1.0,2023,8,OPO,547.36,625.4611111111111,553.9,2023-03-21 02:28:34,True,-2.580000000000041,-0.4713534054370142
Xangai,China,2630,969.23,Várias companhias aéreas,SHA,2023-05-10,2023-05-16,http://kayak.com/flights/OPO-SHA/2023-05-10/2023-05-16/,969.23,1.0,2023,5,OPO,973.82,973.82,973.82,2023-03-21 02:28:34,True,-4.590000000000032,-0.47133967262944193
Balikpapan,Indonésia,2145,1889.94,Várias companhias aéreas,BPN,2023-07-15,2023-07-22,http://kayak.com/flights/OPO-BPN/2023-07-15/2023-07-22/,1889.94,1.0,2023,7,OPO,1898.89,1898.89,1898.89,2023-03-21 02:28:34,True,-8.950000000000045,-0.4713279863499226
Busuanga,Filipinas,2480,2346.1,Várias companhias aéreas,USU,2023-08-07,2023-08-14,http://kayak.com/flights/OPO-USU/2023-08-07/2023-08-14/,2346.1,1.0,2023,8,OPO,2357.21,4015.6150000000002,4347.02,2023-03-21 02:28:34,True,-11.110000000000127,-0.47131990785717554
Salt Lake City,Estados Unidos,1640,768.67,Várias companhias aéreas,SLC,2023-04-17,2023-04-24,http://kayak.com/flights/OPO-SLC/2023-04-17/2023-04-24/,768.67,1.0,2023,4,OPO,772.31,836.3678571428571,775.97,2023-03-21 02:28:34,True,-3.6399999999999864,-0.4713133327290837
Nosy Be,Madagáscar,3240,2217.37,Várias companhias aéreas,NOS,2023-08-01,2023-08-06,http://kayak.com/flights/OPO-NOS/2023-08-01/2023-08-06/,2217.37,1.0,2023,8,OPO,2227.87,2227.99,2227.87,2023-03-21 02:28:34,True,-10.5,-0.471302185495563
Wellington,Nova Zelândia,2915,2217.37,British Airways,WLG,2023-09-11,2023-09-18,http://kayak.com/flights/OPO-WLG/2023-09-11/2023-09-18/,2217.37,1.0,2023,9,OPO,2227.87,2227.99,2227.87,2023-03-21 02:28:34,True,-10.5,-0.471302185495563
Córdova,Argentina,1872,1256.54,Várias companhias aéreas,COR,2023-04-14,2023-04-21,http://kayak.com/flights/OPO-COR/2023-04-14/2023-04-21/,1256.54,1.0,2023,4,OPO,1262.49,1301.161875,1277.05,2023-03-21 02:28:34,True,-5.9500000000000455,-0.47129086170979934
Saraievo,Bósnia-Herzegóvina,605,304.11,Várias companhias aéreas,SJJ,2023-05-08,2023-05-15,http://kayak.com/flights/OPO-SJJ/2023-05-08/2023-05-15/,304.11,1.0,2023,5,OPO,305.55,318.74882352941177,325.89,2023-03-21 02:28:34,True,-1.4399999999999977,-0.47128129602356333
Santa Ana,Estados Unidos,1290,1039.19,Várias companhias aéreas,SNA,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-SNA/2023-05-02/2023-05-09/,1039.19,1.0,2023,5,OPO,1044.11,1044.11,1044.11,2023-03-21 02:28:34,True,-4.919999999999845,-0.4712147187556719
Cartagena,Colômbia,1090,999.08,Várias companhias aéreas,CTG,2023-12-25,2024-01-01,http://kayak.com/flights/OPO-CTG/2023-12-25/2024-01-01/,999.08,1.0,2023,12,OPO,1003.81,1003.8633333333333,1003.81,2023-03-21 02:28:34,True,-4.7299999999999045,-0.4712047100546821
Lubango,Angola,1610,1070.91,Várias companhias aéreas,SDD,2023-07-05,2023-07-10,http://kayak.com/flights/OPO-SDD/2023-07-05/2023-07-10/,1070.91,1.0,2023,7,OPO,1075.98,1075.98,1075.98,2023-03-21 02:28:34,True,-5.069999999999936,-0.4711983494116932
São Paulo,Brasil,1310,726.69,Air Europa,SAO,2024-02-06,2024-02-11,http://kayak.com/flights/OPO-SAO/2024-02-06/2024-02-11/,726.69,1.0,2024,2,OPO,730.13,740.66,739.4200000000001,2023-03-21 02:28:34,True,-3.439999999999941,-0.47114897347046975
Caiena,Guiana Francesa,1865,973.89,Várias companhias aéreas,CAY,2023-10-01,2023-10-05,http://kayak.com/flights/OPO-CAY/2023-10-01/2023-10-05/,973.89,1.0,2023,10,OPO,978.5,978.5533333333333,978.5,2023-03-21 02:28:34,True,-4.610000000000014,-0.47112927950945466
León,Espanha,825,359.15,Várias companhias aéreas,LEN,2023-03-27,2023-03-31,http://kayak.com/flights/OPO-LEN/2023-03-27/2023-03-31/,359.15,1.0,2023,3,OPO,360.85,360.87000000000006,360.85,2023-03-21 02:28:34,True,-1.7000000000000455,-0.47110987945130817
Ponta Delgada,Portugal,145,71.83,Várias companhias aéreas,PDL,2023-05-04,2023-05-09,http://kayak.com/flights/OPO-PDL/2023-05-04/2023-05-09/,71.83,1.0,2023,5,OPO,72.17,104.28833333333334,101.065,2023-03-21 02:28:34,True,-0.3400000000000034,-0.4711098794513003
Liverpool,Reino Unido,1715,215.49,Várias companhias aéreas,LPL,2023-10-29,2023-11-03,http://kayak.com/flights/OPO-LPL/2023-10-29/2023-11-03/,215.49,1.0,2023,10,OPO,216.51,216.51,216.51,2023-03-21 02:28:34,True,-1.0199999999999818,-0.4711098794512872
Nur-Sultan,Cazaquistão,1995,566.24,Turkish Airlines,NQZ,2023-05-11,2023-05-15,http://kayak.com/flights/OPO-NQZ/2023-05-11/2023-05-15/,566.24,1.0,2023,5,OPO,568.92,568.9499999999999,568.92,2023-03-21 02:28:34,True,-2.67999999999995,-0.4710679884693718
Luanda,Angola,1120,422.58,Várias companhias aéreas,LAD,2023-09-14,2023-09-19,http://kayak.com/flights/OPO-LAD/2023-09-14/2023-09-19/,422.58,1.0,2023,9,OPO,424.58,424.58,424.58,2023-03-21 02:28:34,True,-2.0,-0.4710537472325593
Cancún,México,1098,422.58,Air Europa,CUN,2023-11-15,2023-11-22,http://kayak.com/flights/OPO-CUN/2023-11-15/2023-11-22/,422.58,1.0,2023,11,OPO,424.58,452.3066666666667,449.565,2023-03-21 02:28:34,True,-2.0,-0.4710537472325593
San José del Cabo,México,1931,845.16,Várias companhias aéreas,SJD,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-SJD/2023-04-18/2023-04-25/,845.16,1.0,2023,4,OPO,849.16,907.4207142857142,928.64,2023-03-21 02:28:34,True,-4.0,-0.4710537472325593
Saragoça,Espanha,965,175.38,Ryanair,ZAZ,2023-09-04,2023-09-08,http://kayak.com/flights/OPO-ZAZ/2023-09-04/2023-09-08/,175.38,1.0,2023,9,OPO,176.21,176.22000000000003,176.21,2023-03-21 02:28:34,True,-0.8300000000000125,-0.4710288859883165
Lamezia Terme,Itália,705,198.7,Várias companhias aéreas,SUF,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-SUF/2023-04-18/2023-04-25/,198.7,1.0,2023,4,OPO,199.64,220.8596,227.15,2023-03-21 02:28:34,True,-0.9399999999999977,-0.47084752554598164
Saint Thomas Island,Ilhas Virgens Americanas,2445,1215.5,United Airlines,STT,2023-03-24,2023-03-31,http://kayak.com/flights/OPO-STT/2023-03-24/2023-03-31/,1215.5,1.0,2023,3,OPO,1221.25,1221.3166666666666,1221.25,2023-03-21 02:28:34,True,-5.75,-0.4708290685772774
Koh Samui,Tailândia,1725,913.26,Várias companhias aéreas,USM,2023-06-12,2023-06-19,http://kayak.com/flights/OPO-USM/2023-06-12/2023-06-19/,913.26,1.0,2023,6,OPO,917.58,917.58,917.58,2023-03-21 02:28:34,True,-4.32000000000005,-0.470803635650303
Parikia,Grécia,1115,490.68,Várias companhias aéreas,PAS,2023-04-23,2023-04-29,http://kayak.com/flights/OPO-PAS/2023-04-23/2023-04-29/,490.68,1.0,2023,4,OPO,493.0,734.0254545454546,493.08,2023-03-21 02:28:34,True,-2.319999999999993,-0.4705882352941163
Valência,Espanha,95,55.04,Ryanair,VLC,2023-04-20,2023-04-26,http://kayak.com/flights/OPO-VLC/2023-04-20/2023-04-26/,55.04,1.0,2023,4,OPO,55.3,79.12333333333333,73.43,2023-03-21 02:28:34,True,-0.259999999999998,-0.47016274864375773
Poitiers,França,1335,220.16,Ryanair,PIS,2023-07-03,2023-07-10,http://kayak.com/flights/OPO-PIS/2023-07-03/2023-07-10/,220.16,1.0,2023,7,OPO,221.2,221.2,221.2,2023-03-21 02:28:34,True,-1.039999999999992,-0.47016274864375773
Mulhouse,França,1720,408.59,Várias companhias aéreas,MLH,2023-03-23,2023-03-28,http://kayak.com/flights/OPO-MLH/2023-03-23/2023-03-28/,408.59,1.0,2023,3,OPO,410.52,471.9065217391304,472.72,2023-03-21 02:28:34,True,-1.9300000000000068,-0.47013543798109886
Badajoz,Espanha,690,188.44,Iberia,BJZ,2023-07-03,2023-07-07,http://kayak.com/flights/OPO-BJZ/2023-07-03/2023-07-07/,188.44,1.0,2023,7,OPO,189.33,189.34,189.33,2023-03-21 02:28:34,True,-0.8900000000000148,-0.4700786985686446
Nador,Marrocos,1100,266.8,Várias companhias aéreas,NDR,2023-08-20,2023-08-25,http://kayak.com/flights/OPO-NDR/2023-08-20/2023-08-25/,266.8,1.0,2023,8,OPO,268.06,416.1825,296.20500000000004,2023-03-21 02:28:34,True,-1.259999999999991,-0.47004401999552003
Escíato,Grécia,1310,345.16,Várias companhias aéreas,JSI,2023-07-02,2023-07-08,http://kayak.com/flights/OPO-JSI/2023-07-02/2023-07-08/,345.16,1.0,2023,7,OPO,346.79,346.79,346.79,2023-03-21 02:28:34,True,-1.6299999999999955,-0.47002508722858083
Kristiansand,Noruega,1955,351.69,Várias companhias aéreas,KRS,2023-04-23,2023-04-29,http://kayak.com/flights/OPO-KRS/2023-04-23/2023-04-29/,351.69,1.0,2023,4,OPO,353.35,353.37000000000006,353.35,2023-03-21 02:28:34,True,-1.660000000000025,-0.4697891608886444
Rabate,Marrocos,1055,148.33,Ryanair,RBA,2023-06-25,2023-06-29,http://kayak.com/flights/OPO-RBA/2023-06-25/2023-06-29/,148.33,1.0,2023,6,OPO,149.03,149.03666666666666,149.03,2023-03-21 02:28:34,True,-0.6999999999999886,-0.4697040864255443
Ouarzazate,Marrocos,1765,116.61,Várias companhias aéreas,OZZ,2023-04-18,2023-04-25,http://kayak.com/flights/OPO-OZZ/2023-04-18/2023-04-25/,116.61,1.0,2023,4,OPO,117.16,117.16,117.16,2023-03-21 02:28:34,True,-0.5499999999999972,-0.46944349607374286
La Corunha,Espanha,1360,116.61,Várias companhias aéreas,LCG,2023-10-11,2023-10-15,http://kayak.com/flights/OPO-LCG/2023-10-11/2023-10-15/,116.61,1.0,2023,10,OPO,117.16,133.01777777777778,134.74,2023-03-21 02:28:34,True,-0.5499999999999972,-0.46944349607374286
Shannon,Irlanda,135,93.29,Ryanair,SNN,2023-09-27,2023-10-01,http://kayak.com/flights/OPO-SNN/2023-09-27/2023-10-01/,93.29,1.0,2023,9,OPO,93.73,93.73,93.73,2023-03-21 02:28:34,True,-0.4399999999999977,-0.46943347914221456
Chania,Grécia,2085,184.71,Várias companhias aéreas,CHQ,2023-09-18,2023-09-25,http://kayak.com/flights/OPO-CHQ/2023-09-18/2023-09-25/,184.71,1.0,2023,9,OPO,185.58,380.5029787234042,274.37,2023-03-21 02:28:34,True,-0.8700000000000045,-0.46880051729712496
Sófia,Bulgária,1475,123.14,Várias companhias aéreas,SOF,2023-06-14,2023-06-19,http://kayak.com/flights/OPO-SOF/2023-06-14/2023-06-19/,123.14,1.0,2023,6,OPO,123.72,202.4855172413793,210.09,2023-03-21 02:28:34,True,-0.5799999999999983,-0.46880051729712113
Ibiza,Espanha,105,61.57,Vueling,IBZ,2023-07-11,2023-07-18,http://kayak.com/flights/OPO-IBZ/2023-07-11/2023-07-18/,61.57,1.0,2023,7,OPO,61.86,100.04171428571429,97.55,2023-03-21 02:28:34,True,-0.28999999999999915,-0.46880051729712113
Corvo Island,Portugal,1925,167.92,Várias companhias aéreas,CVU,2023-05-08,2023-05-15,http://kayak.com/flights/OPO-CVU/2023-05-08/2023-05-15/,167.92,1.0,2023,5,OPO,168.71,214.04764705882351,238.99,2023-03-21 02:28:34,True,-0.7900000000000205,-0.46825914290796067
Helsínquia,Finlândia,1155,187.51,Air France,HEL,2023-12-07,2023-12-11,http://kayak.com/flights/OPO-HEL/2023-12-07/2023-12-11/,187.51,1.0,2023,12,OPO,188.39,252.05499999999998,252.055,2023-03-21 02:28:34,True,-0.8799999999999955,-0.46711608896438
Zurique,Suíça,155,72.77,easyJet,ZRH,2023-09-26,2023-10-03,http://kayak.com/flights/OPO-ZRH/2023-09-26/2023-10-03/,72.77,1.0,2023,9,OPO,73.11,127.34428571428573,144.81,2023-03-21 02:28:34,True,-0.3400000000000034,-0.4650526603747824
Turim,Itália,675,92.36,Ryanair,TRN,2023-05-10,2023-05-15,http://kayak.com/flights/OPO-TRN/2023-05-10/2023-05-15/,92.36,1.0,2023,5,OPO,92.79,127.12125,110.805,2023-03-21 02:28:34,True,-0.4300000000000068,-0.46341200560405954
Basileia,Suíça,150,75.57,easyJet,EAP,2023-09-27,2023-10-03,http://kayak.com/flights/OPO-EAP/2023-09-27/2023-10-03/,75.57,1.0,2023,9,OPO,75.92,124.8075,137.62,2023-03-21 02:28:34,True,-0.3500000000000085,-0.46101159114858864
Brive-la-Gaillarde,França,105,30.79,Ryanair,BVE,2023-06-23,2023-06-28,http://kayak.com/flights/OPO-BVE/2023-06-23/2023-06-28/,30.79,1.0,2023,6,OPO,30.93,194.11285714285714,207.33,2023-03-21 02:28:34,True,-0.14000000000000057,-0.45263498221791326
Ilhéus,Brasil,1410,1388.07,Várias companhias aéreas,IOS,2023-12-24,2023-12-31,http://kayak.com/flights/OPO-IOS/2023-12-24/2023-12-31/,1388.07,1.0,2023,12,OPO,1393.71,1394.2533333333333,1394.29,2023-03-21 02:28:34,True,-5.6400000000001,-0.4046752911294387
Ontário,Estados Unidos,1254,707.1,KLM,ONT,2023-05-02,2023-05-09,http://kayak.com/flights/OPO-ONT/2023-05-02/2023-05-09/,707.1,1.0,2023,5,OPO,707.95,742.9785714285715,710.45,2023-03-21 02:28:34,True,-0.8500000000000227,-0.12006497634014023
